Timestamp,Year,Crop Name,Region_Division,District,Area_Hectare,Yield_per_Hectare_M_Ton,Production _M_Ton 
8/13/2022 0:15:20,2015-2016,Wheat,Dhaka,Madaripur,5164,3.128,16151
8/13/2022 0:15:52,2015-2016,Wheat,Dhaka,Gopalgonj,6625,3.164,20960
8/13/2022 0:16:33,2015-2016,Wheat,Dhaka,Shariatpur,4075,3.275,13344
8/13/2022 0:17:06,2015-2016,Wheat,Dhaka,Kishoregonj,1184,2.086,2469
8/13/2022 0:17:35,2015-2016,Wheat,Dhaka,Tangail,6665,2.601,17338
8/13/2022 0:18:22,2015-2016,Wheat,Mymensingh,Jamalpur,8177,2.771,22657
8/13/2022 0:19:09,2015-2016,Wheat,Mymensingh,Sherpur,691,2.476,1710
8/13/2022 0:19:47,2015-2016,Wheat,Mymensingh,Netrokona,732,1.98,1450
8/13/2022 0:20:38,2015-2016,Wheat,Mymensingh,Mymensingh,1293,2.133,2757
8/13/2022 0:21:20,2015-2016,Wheat,Barisal,Barisal,1885,2.391,4507
8/13/2022 0:21:58,2015-2016,Wheat,Barisal,Jhalakathi,93,2.247,208
8/13/2022 0:22:36,2015-2016,Wheat,Barisal,Pirojpur,190,2.329,443
8/13/2022 0:23:15,2015-2016,Wheat,Barisal,Bhola,6818,2.787,19005
8/13/2022 0:23:53,2015-2016,Wheat,Barisal,Patuakhali,125,1.198,150
8/13/2022 0:24:28,2015-2016,Wheat,Barisal,Barguna,0,0,0
8/13/2022 0:25:13,2015-2016,Wheat,Khulna,Jessore,3387,3.035,6655
8/13/2022 0:25:51,2015-2016,Wheat,Khulna,Jhenaidah,7815,3.091,24156
8/13/2022 0:26:27,2015-2016,Wheat,Khulna,Magura,7434,2.852,21201
8/13/2022 0:27:05,2015-2016,Wheat,Khulna,Narail,4124,2.669,11009
8/13/2022 0:27:50,2015-2016,Wheat,Khulna,Khulna,514,2.475,1273
8/13/2022 0:28:35,2015-2016,Wheat,Khulna,Bagerhat,294,2.539,746
8/13/2022 0:29:50,2015-2016,Wheat,Khulna,Satkhira,2118,2.569,5441
8/13/2022 0:30:36,2015-2016,Wheat,Khulna,Kushtia,15830,2.871,45455
8/13/2022 0:31:09,2015-2016,Wheat,Khulna,Chuadanga,6275,2.727,17109
8/13/2022 0:32:06,2015-2016,Wheat,Khulna,Meherpur,16428,2.763,45383
8/13/2022 0:32:41,2015-2016,Wheat,Rajshahi,Bogra,1728,2.399,4145
8/13/2022 0:33:32,2015-2016,Wheat,Rajshahi,Joypurhat,1145,2.409,2759
8/13/2022 0:34:16,2015-2016,Wheat,Rajshahi,Pabna,39650,3.053,121058
8/13/2022 0:34:50,2015-2016,Wheat,Rajshahi,Sirajgonj,7116,2.543,18096
8/13/2022 0:35:32,2015-2016,Wheat,Rajshahi,Rajshahi,27623,3.258,89994
8/13/2022 0:36:15,2015-2016,Wheat,Rajshahi,Naogaon,22774,3.089,70352
8/13/2022 0:37:02,2015-2016,Wheat,Rajshahi,Natore,21585,3.148,67953
8/13/2022 0:37:59,2015-2016,Wheat,Rajshahi,Nawabgonj,30813,3.187,98197
8/13/2022 0:38:54,2015-2016,Wheat,Rangpur,Dinajpur,22609,3.183,71967
8/13/2022 0:39:35,2015-2016,Wheat,Rangpur,Thakurgaon,62076,3.219,199834
8/13/2022 0:40:17,2015-2016,Wheat,Rangpur,Panchagar,20138,3.244,65328
8/13/2022 0:40:53,2015-2016,Wheat,Rangpur,Rangpur,3617,2.933,10611
8/13/2022 0:41:31,2015-2016,Wheat,Rangpur,Gaibandha,3621,2.363,8558
8/13/2022 0:42:13,2015-2016,Wheat,Rangpur,Kurigram,12401,3.085,38261
8/13/2022 0:42:58,2015-2016,Wheat,Rangpur,Nilphamari,4871,2.947,14355
8/13/2022 0:43:42,2015-2016,Wheat,Rangpur,Lalmonirhat,1435,2.965,4254
8/13/2022 0:45:12,2016-2017,Wheat,Barisal,Barguna,0,0,0
8/13/2022 0:45:41,2016-2017,Wheat,Barisal,Barisal,257,2.512,645
8/13/2022 0:46:18,2016-2017,Wheat,Barisal,Bhola,1476,3.227,4763
8/13/2022 0:46:48,2016-2017,Wheat,Barisal,Jhalakathi,103,3.036,312
8/13/2022 0:47:28,2016-2017,Wheat,Barisal,Patuakhali,30,1.341,40
8/13/2022 0:48:00,2016-2017,Wheat,Barisal,Pirojpur,80,2.613,209
8/13/2022 0:48:54,2016-2017,Wheat,Chittagong,Bandarban,0,0,0
8/13/2022 0:49:33,2016-2017,Wheat,Chittagong,Brahmanbaria,1127,2.054,2316
8/13/2022 0:50:04,2016-2017,Wheat,Chittagong,Chandpur,608,2.359,1435
8/13/2022 0:50:35,2016-2017,Wheat,Chittagong,Chittagong,6,1.135,6
8/13/2022 0:51:24,2016-2017,Wheat,Chittagong,Comilla,1713,2.264,3879
8/13/2022 0:52:18,2016-2017,Wheat,Chittagong,Cox's Bazar,0,0,0
8/13/2022 0:53:04,2016-2017,Wheat,Chittagong,Feni,16,1.88,30
8/13/2022 0:53:33,2016-2017,Wheat,Chittagong,Khagrachari,0,0,0
8/13/2022 0:54:31,2016-2017,Wheat,Chittagong,Lakshmipur,8,1.895,15
8/13/2022 0:55:04,2016-2017,Wheat,Chittagong,Noakhali,2,2.038,3
8/13/2022 0:55:31,2016-2017,Wheat,Chittagong,Rangamati,0,0,0
8/13/2022 0:56:14,2016-2017,Wheat,Dhaka,Dhaka,278,2.664,742
8/13/2022 0:56:50,2016-2017,Wheat,Dhaka,Faridpur,29053,3.111,90392
8/13/2022 0:57:18,2016-2017,Wheat,Dhaka,Gazipur,66,1.896,125
8/13/2022 0:58:01,2016-2017,Wheat,Dhaka,Gopalgonj,8047,3.144,25302
8/13/2022 0:58:51,2016-2017,Wheat,Dhaka,Kishoregonj,1332,2.283,3041
8/13/2022 0:59:29,2016-2017,Wheat,Dhaka,Madaripur,5941,3.2,19009
8/13/2022 1:00:23,2016-2017,Wheat,Dhaka,Manikgonj,1105,2.359,2606
8/13/2022 1:01:01,2016-2017,Wheat,Dhaka,Munsigonj,18,1.944,35
8/13/2022 1:01:38,2016-2017,Wheat,Dhaka,Narayangonj,166,1.947,323
8/13/2022 1:02:09,2016-2017,Wheat,Dhaka,Narsingdi,151,2.333,352
8/13/2022 1:02:57,2016-2017,Wheat,Dhaka,Rajbari,13426,3.01,40411
8/13/2022 1:03:35,2016-2017,Wheat,Dhaka,Shariatpur,3968,3.214,12753
8/13/2022 1:04:11,2016-2017,Wheat,Dhaka,Tangail,6002,2.783,16703
8/13/2022 1:04:52,2016-2017,Wheat,Dhaka,Bagerhat,291,2.646,770
8/13/2022 1:10:04,2016-2017,Wheat,Khulna,Chuadanga,1821,2.938,5350
8/13/2022 1:10:44,2016-2017,Wheat,Khulna,Jessore,2693,2.87,7728
8/13/2022 1:11:21,2016-2017,Wheat,Khulna,Jhenaidah,3015,3.111,9380
8/13/2022 1:12:02,2016-2017,Wheat,Khulna,Khulna,376,2.376,902
8/13/2022 1:13:02,2016-2017,Wheat,Khulna,Kushtia,5951,3.809,22671
8/13/2022 1:14:08,2016-2017,Wheat,Khulna,Magura,6175,2.684,16575
8/13/2022 1:14:47,2016-2017,Wheat,Khulna,Meherpur,5610,3.546,19893
8/13/2022 1:15:35,2016-2017,Wheat,Khulna,Narail,4529,2.777,12579
8/13/2022 1:16:22,2016-2017,Wheat,Khulna,Satkhira,1721,2.737,4709
8/13/2022 1:17:05,2016-2017,Wheat,Mymensingh,Jamalpur,7644,2.658,20319
8/13/2022 1:17:44,2016-2017,Wheat,Mymensingh,Mymensingh,1316,2.461,3238
8/13/2022 1:18:27,2016-2017,Wheat,Mymensingh,Netrokona,791,2.395,1894
8/13/2022 1:19:22,2016-2017,Wheat,Mymensingh,Sherpur,2234,2.716,6069
8/13/2022 1:20:04,2016-2017,Wheat,Rajshahi,Bogra,2414,2.518,6079
8/13/2022 1:20:45,2016-2017,Wheat,Rajshahi,Joypurhat,1233,2.594,3197
8/13/2022 1:21:27,2016-2017,Wheat,Rajshahi,Naogaon,29468,3.129,92199
8/13/2022 1:22:17,2016-2017,Wheat,Rajshahi,Natore,21874,3.251,71104
8/13/2022 1:22:54,2016-2017,Wheat,Rajshahi,Nawabgonj,30129,3.201,96433
8/13/2022 1:23:29,2016-2017,Wheat,Rajshahi,Pabna,33012,3.155,104138
8/13/2022 1:24:22,2016-2017,Wheat,Rajshahi,Rajshahi,27343,3.247,88779
8/13/2022 1:25:16,2016-2017,Wheat,Rajshahi,Sirajgonj,6005,2.596,15586
8/13/2022 1:26:00,2016-2017,Wheat,Rangpur,Dinajpur,22820,3.271,74639
8/13/2022 1:26:48,2016-2017,Wheat,Rangpur,Gaibandha,3543,2.461,8718
8/13/2022 1:28:03,2016-2017,Wheat,Rangpur,Kurigram,12032,3.234,38910
8/13/2022 1:28:40,2016-2017,Wheat,Rangpur,Lalmonirhat,1610,3.095,4982
8/13/2022 1:29:28,2016-2017,Wheat,Rangpur,Nilphamari,6111,3.059,18692
8/13/2022 1:30:33,2016-2017,Wheat,Rangpur,Panchagar,26395,3.383,89304
8/13/2022 1:31:18,2016-2017,Wheat,Rangpur,Rangpur,3592,3.106,11155
8/13/2022 1:32:20,2016-2017,Wheat,Rangpur,Thakurgaon,67205,3.375,226821
8/13/2022 1:33:07,2016-2017,Wheat,Sylhet,Hobigonj,526,1.981,1042
8/13/2022 1:33:46,2016-2017,Wheat,Sylhet,Maulavibazar,67,2.248,151
8/13/2022 1:34:21,2016-2017,Wheat,Sylhet,Sunamgonj,567,2.747,1556
8/13/2022 1:35:02,2016-2017,Wheat,Sylhet,Sylhet,247,1.868,462
8/13/2022 1:36:50,2017-2018,Wheat,Barisal,Barguna,0,0,0
8/13/2022 1:37:34,2017-2018,Wheat,Barisal,Barisal,517,2.604,1347
8/13/2022 1:38:16,2017-2018,Wheat,Barisal,Bhola,1408,3.238,4558
8/13/2022 1:39:59,2017-2018,Wheat,Barisal,Jhalakathi,105,3.043,319
8/13/2022 1:40:36,2017-2018,Wheat,Barisal,Patuakhali,60,1.254,75
8/13/2022 1:41:20,2017-2018,Wheat,Barisal,Pirojpur,35,2.54,89
8/13/2022 1:41:55,2017-2018,Wheat,Chittagong,Bandarban,0,0,0
8/13/2022 1:42:35,2017-2018,Wheat,Chittagong,Brahmanbaria,706,2.332,1647
8/13/2022 1:43:13,2017-2018,Wheat,Chittagong,Chandpur,316,2.659,842
8/13/2022 1:43:42,2017-2018,Wheat,Chittagong,Chittagong,0,0,0
8/13/2022 1:44:15,2017-2018,Wheat,Chittagong,Comilla,1447,2.567,3714
8/13/2022 1:44:39,2017-2018,Wheat,Chittagong,Cox's Bazar,0,0,0
8/13/2022 1:45:11,2017-2018,Wheat,Chittagong,Feni,18,2.196,39
8/13/2022 1:45:38,2017-2018,Wheat,Chittagong,Khagrachari,0,0,0
8/13/2022 1:46:31,2017-2018,Wheat,Chittagong,Lakshmipur,3,0,0
8/13/2022 1:47:02,2017-2018,Wheat,Chittagong,Noakhali,0,0,0
8/13/2022 1:47:30,2017-2018,Wheat,Chittagong,Rangamati,0,0,0
8/13/2022 1:48:04,2017-2018,Wheat,Dhaka,Dhaka,267,2.684,716
8/13/2022 1:48:47,2017-2018,Wheat,Dhaka,Faridpur,27849,3.132,87211
8/13/2022 1:49:13,2017-2018,Wheat,Dhaka,Gazipur,0,0,0
8/13/2022 1:49:53,2017-2018,Wheat,Dhaka,Gopalgonj,7202,2.96,21319
8/13/2022 1:50:22,2017-2018,Wheat,Dhaka,Kishoregonj,565,2.203,1243
8/13/2022 1:50:57,2017-2018,Wheat,Dhaka,Madaripur,5181,3.191,16529
8/13/2022 1:51:44,2017-2018,Wheat,Dhaka,Manikgonj,2643,2.473,6537
8/13/2022 1:52:24,2017-2018,Wheat,Dhaka,Munsigonj,11,1.733,18
8/13/2022 1:53:02,2017-2018,Wheat,Dhaka,Narayangonj,3,2.316,7
8/13/2022 1:53:49,2017-2018,Wheat,Dhaka,Narsingdi,942,2.527,2382
8/13/2022 1:54:25,2017-2018,Wheat,Dhaka,Rajbari,11985,2.846,34104
8/13/2022 1:55:02,2017-2018,Wheat,Dhaka,Shariatpur,3936,3.252,12802
8/13/2022 1:55:37,2017-2018,Wheat,Dhaka,Tangail,6069,3.024,10380
8/13/2022 1:56:17,2017-2018,Wheat,Khulna,Bagerhat,166,2.643,440
8/13/2022 1:56:52,2017-2018,Wheat,Khulna,Chuadanga,671,2.687,1804
8/13/2022 1:57:42,2017-2018,Wheat,Khulna,Jessore,282,2.77,782
8/13/2022 1:58:18,2017-2018,Wheat,Khulna,Jhenaidah,2662,3.102,8257
8/13/2022 1:58:48,2017-2018,Wheat,Khulna,Khulna,211,2.395,506
8/13/2022 1:59:32,2017-2018,Wheat,Khulna,Kushtia,8754,3.828,33508
8/13/2022 2:00:07,2017-2018,Wheat,Khulna,Magura,4287,2.739,11740
8/13/2022 2:00:52,2017-2018,Wheat,Khulna,Meherpur,6610,3.616,23902
8/13/2022 2:01:26,2017-2018,Wheat,Khulna,Narail,1645,2.768,4555
8/13/2022 2:02:17,2017-2018,Wheat,Khulna,Satkhira,1001,2.721,2724
8/13/2022 2:03:16,2017-2018,Wheat,Mymensingh,Jamalpur,5521,2.718,15008
8/13/2022 2:03:48,2017-2018,Wheat,Mymensingh,Mymensingh,1269,2.869,3641
8/13/2022 2:04:22,2017-2018,Wheat,Mymensingh,Netrokona,1611,2.356,3794
8/13/2022 2:05:03,2017-2018,Wheat,Mymensingh,Sherpur,639,2.43,1552
8/13/2022 2:05:51,2017-2018,Wheat,Rajshahi,Bogra,2677,2.523,6753
8/13/2022 2:06:28,2017-2018,Wheat,Rajshahi,Joypurhat,1200,2.547,3056
8/13/2022 2:07:08,2017-2018,Wheat,Rajshahi,Naogaon,27975,3.14,87837
8/13/2022 2:08:07,2017-2018,Wheat,Rajshahi,Natore,19014,3.123,59386
8/13/2022 2:08:52,2017-2018,Wheat,Rajshahi,Nawabgonj,24924,3.377,84166
8/13/2022 2:09:35,2017-2018,Wheat,Rajshahi,Pabna,25405,3.09,78502
8/13/2022 2:10:20,2017-2018,Wheat,Rajshahi,Rajshahi,22129,3.254,72013
8/13/2022 2:11:07,2017-2018,Wheat,Rajshahi,Sirajgonj,5861,2.68,15705
8/13/2022 2:11:50,2017-2018,Wheat,Rangpur,Dinajpur,9665,2.892,27949
8/13/2022 2:12:35,2017-2018,Wheat,Rangpur,Gaibandha,2962,2.548,7546
8/13/2022 2:13:29,2017-2018,Wheat,Rangpur,Kurigram,8930,3.238,28911
8/13/2022 2:14:15,2017-2018,Wheat,Rangpur,Lalmonirhat,1611,2.758,4442
8/13/2022 2:14:58,2017-2018,Wheat,Rangpur,Nilphamari,4939,3.204,15826
8/13/2022 2:15:37,2017-2018,Wheat,Rangpur,Panchagar,22051,3.291,72571
8/13/2022 2:16:09,2017-2018,Wheat,Rangpur,Rangpur,2705,3.05,8251
8/13/2022 2:16:48,2017-2018,Wheat,Rangpur,Thakurgaon,61038,3.226,196885
8/13/2022 2:17:24,2017-2018,Wheat,Sylhet,Hobigonj,543,1.979,1074
8/13/2022 2:18:17,2017-2018,Wheat,Sylhet,Maulavibazar,77,2.165,166
8/13/2022 2:18:50,2017-2018,Wheat,Sylhet,Sunamgonj,560,2.647,1484
8/13/2022 2:19:27,2017-2018,Wheat,Sylhet,Sylhet,350,2.255,789
8/13/2022 2:20:56,2018-2019,Wheat,Barisal,Barguna,0,0,0
8/13/2022 2:21:32,2018-2019,Wheat,Barisal,Barisal,537,2.032,1090
8/13/2022 2:22:06,2018-2019,Wheat,Barisal,Bhola,1458,3.491,5092
8/13/2022 2:22:48,2018-2019,Wheat,Barisal,Jhalakathi,77,2.931,227
8/13/2022 2:23:23,2018-2019,Wheat,Barisal,Patuakhali,0,0,0
8/13/2022 2:24:12,2018-2019,Wheat,Barisal,Pirojpur,13,2.475,32
8/13/2022 2:24:57,2018-2019,Wheat,Chittagong,Bandarban,0,0,0
8/13/2022 2:25:28,2018-2019,Wheat,Chittagong,Brahmanbaria,1185,2.197,2603
8/13/2022 2:26:18,2018-2019,Wheat,Chittagong,Chandpur,399,2.513,1002
8/13/2022 2:26:57,2018-2019,Wheat,Chittagong,Chittagong,0,0,0
8/13/2022 2:27:39,2018-2019,Wheat,Chittagong,Comilla,1413,2.616,3696
8/13/2022 2:28:14,2018-2019,Wheat,Chittagong,Cox's Bazar,0,0,0
8/13/2022 2:28:51,2018-2019,Wheat,Chittagong,Feni,57,2.578,147
8/13/2022 2:29:27,2018-2019,Wheat,Chittagong,Khagrachari,0,0,0
8/13/2022 2:29:54,2018-2019,Wheat,Chittagong,Lakshmipur,0,0,0
8/13/2022 2:30:31,2018-2019,Wheat,Chittagong,Noakhali,2,1.938,4
8/13/2022 2:31:01,2018-2019,Wheat,Chittagong,Rangamati,0,0,0
8/13/2022 2:31:50,2018-2019,Wheat,Dhaka,Dhaka,307,2.679,822
8/13/2022 2:32:31,2018-2019,Wheat,Dhaka,Faridpur,25803,3.076,79375
8/13/2022 2:33:16,2018-2019,Wheat,Dhaka,Gazipur,55,1.866,102
8/13/2022 2:33:56,2018-2019,Wheat,Dhaka,Gopalgonj,7277,2.723,19814
8/13/2022 2:34:38,2018-2019,Wheat,Dhaka,Kishoregonj,1063,2.315,2462
8/13/2022 2:35:22,2018-2019,Wheat,Dhaka,Madaripur,4447,3.317,14750
8/13/2022 2:35:59,2018-2019,Wheat,Dhaka,Manikgonj,647,2.694,1744
8/13/2022 2:36:25,2018-2019,Wheat,Dhaka,Munsigonj,0,0,0
8/13/2022 2:36:55,2018-2019,Wheat,Dhaka,Narayangonj,0,0,0
8/13/2022 2:37:37,2018-2019,Wheat,Dhaka,Narsingdi,511,2.336,1194
8/13/2022 2:38:38,2018-2019,Wheat,Dhaka,Rajbari,12819,2.802,35921
8/13/2022 2:39:41,2018-2019,Wheat,Dhaka,Shariatpur,4013,3.239,13001
8/13/2022 2:40:29,2018-2019,Wheat,Dhaka,Tangail,4200,2.897,12169
8/13/2022 2:41:46,2018-2019,Wheat,Khulna,Bagerhat,168,2.472,416
8/13/2022 2:42:22,2018-2019,Wheat,Khulna,Chuadanga,1883,2.725,5131
8/13/2022 2:42:58,2018-2019,Wheat,Khulna,Jessore,194,2.695,524
8/13/2022 2:43:54,2018-2019,Wheat,Khulna,Jhenaidah,3391,2.869,9727
8/13/2022 2:44:27,2018-2019,Wheat,Khulna,Khulna,173,1.825,316
8/13/2022 2:45:03,2018-2019,Wheat,Khulna,Kushtia,9340,3.541,33072
8/13/2022 2:45:46,2018-2019,Wheat,Khulna,Magura,3648,2.654,9680
8/13/2022 2:46:30,2018-2019,Wheat,Khulna,Meherpur,7956,3.724,29624
8/13/2022 2:47:16,2018-2019,Wheat,Khulna,Narail,1518,2.765,4197
8/13/2022 2:48:02,2018-2019,Wheat,Khulna,Satkhira,879,2.882,2532
8/13/2022 2:48:48,2018-2019,Wheat,Mymensingh,Jamalpur,4114,2.953,12148
8/13/2022 2:49:29,2018-2019,Wheat,Mymensingh,Mymensingh,1305,2.252,2941
8/13/2022 2:50:21,2018-2019,Wheat,Mymensingh,Netrokona,1542,2.311,3563
8/13/2022 2:51:02,2018-2019,Wheat,Mymensingh,Sherpur,1036,2.573,2666
8/13/2022 2:51:41,2018-2019,Wheat,Rajshahi,Bogra,2615,2.628,6871
8/13/2022 2:52:18,2018-2019,Wheat,Rajshahi,Joypurhat,2320,2.587,6003
8/13/2022 2:53:03,2018-2019,Wheat,Rajshahi,Noagaon,23726,3.227,76554
8/13/2022 2:53:45,2018-2019,Wheat,Rajshahi,Natore,21392,2.858,61129
8/13/2022 2:54:29,2018-2019,Wheat,Rajshahi,Nawabgonj,25653,3.489,89490
